player_id,player_name,score,elemental,modal,planets,moon,aspects
14080,"Jesus Tinoco",72.50
38431,"Addison Barger",92.62
14035,"Austin Wynns",95.68
77866,"Taj Bradley",69.47
14168,"Shane Baz",78.20
31015,"Jack Suwinski",81.19
15527,"Justin Steele",81.05
14232,"Scott Blewett",72.49
11137,"Jorge Polanco",81.05
38357,"Tim Herrin",89.78
29956,"Jonathan Bowlan",92.78
15913,"Tobias Myers",84.08
10768,"Zach Eflin",72.49
11203,"Miguel Rojas",66.65
15568,"Ty France",81.05
10696,"Wilmer Flores",84.08
12233,"Miguel Andújar",69.47
10857,"Edwin Díaz",69.48
14298,"Matt Thaiss",75.40
17897,"Joshua Palacios",81.19
38178,"Brandon Eisert",63.80
15597,"Logan Gilbert",75.40
15845,"Mason Englert",89.73
15699,"Alec Bohm",84.08
17783,"Cristopher Sanchez",95.68
11045,"Blake Treinen",78.15
14325,"Pavin Smith",66.62
38700,"John Rave",95.70
18391,"Alexis Diaz",86.89
16984,"John Schreiber",69.47
15710,"William Contreras",95.70
15949,"Will Benson",78.20
29473,"Maverick Handley",69.47
10896,"Chris Stratton",84.08
14031,"Hunter Harvey",95.68
14228,"Tanner Houck",78.15
12361,"Ian Happ",84.08
12396,"Grant Holmes",69.48
10313,"Kyle Hendricks",95.68
17760,"Brooks Kriske",66.62
12408,"Alex Verdugo",75.40
14328,"Jasrado Chisholm Jr.",63.72
14369,"Nolan Jones",75.40
14278,"Juan Soto",89.73
38605,"Max Schuemann",78.20
132344,"Yariel Rodriguez",69.47
132516,"Tyler Owens",63.80
38573,"Brayan Bello",75.40
77664,"Ben Brown",87.00
15781,"Alek Thomas",72.50
30990,"Daniel Palencia",66.62
16976,"Josh Rojas",78.15
29728,"Richie Palacios",75.40
164889,"Ryan Johnson",84.08
38271,"Grant Anderson",78.20
78195,"Javier Sanoja",87.00
79610,"Rece Hinds",87.00
10311,"Carl Edwards Jr.",87.00
38860,"Zak Kent",66.65
20048,"Michael Harris II",69.47
15927,"Tyler Phillips",89.73
12335,"Bobby Dalbec",78.15
18411,"Andruw Monasterio",75.30
29238,"Bennett Sousa",72.49
28945,"Mitchell Parker",86.89
15890,"Matthew Liberatore",92.62
28664,"Brandon Lockridge",69.47
108821,"Eduardo Salazar",75.40
17732,"Angel Perdomo",75.40
17638,"Nick Sandlin",63.80
132948,"Juan Mejia",81.05
10759,"Marcus Semien",87.00
12427,"Sam Moll",63.80
29037,"Anthony Volpe",72.47
10429,"José Quintana",63.79
14218,"Cole Ragans",95.68
18424,"Bryan De La Cruz",95.68
20025,"Rafael Marchan",66.65
10268,"Manny Machado",81.05
28990,"Mick Abel",84.08
30763,"Henry Davis",87.00
77797,"Luisangel Acuna",69.47
29850,"C.J. Abrams",89.78
38140,"Moises Ballesteros",92.62
133654,"Craig Yoho",89.89
17650,"Michael Petersen",75.40
38153,"Endy Rodriguez",75.38
13978,"Lourdes Gurriel Jr.",89.78
29135,"Nick Sogard",87.00
14059,"Isiah Kiner-Falefa",69.48
10388,"Tyler Anderson",95.70
77559,"Jackson Holliday",95.68
30783,"Bryce Miller",84.08
10590,"Joc Pederson",72.47
10941,"Tommy Pham",69.47
79620,"Gustavo Campero",87.00
10195,"Shelby Miller",89.78
38497,"Braxton Fulford",95.68
14415,"Chris Paddack",63.80
133147,"Blade Tidwell",78.20
10930,"Luke Weaver",84.08
12574,"Phil Maton",69.48
11239,"Andrew McCutchen",89.78
20047,"Nick Lodolo",66.62
132954,"Michael Darrell-Hicks",92.62
28984,"Zac Veen",95.68
29115,"Corbin Carroll",84.08
17091,"Abraham Toro",96.00
30678,"Justin Sterner",84.10
133491,"Ben Williamson",92.62
133764,"Zach Agnos",84.08
14141,"Derek Hill",95.70
133464,"Brooks Baldwin",84.08
15541,"Luis Rengifo",66.65
10662,"Taylor Rogers",95.68
14962,"Pablo Reyes",87.00
17671,"Elvin Rodriguez",69.59
31006,"Blake Dunn",87.00
38626,"Oliver Dunn",87.00
10685,"Rafael Montero",89.78
133012,"Angel Chivilli",81.19
29249,"Michael Stefanic",66.65
13976,"Lou Trivino",86.89
164888,"Jose Fermin",92.78
31099,"Janson Junk",63.80
132848,"David Festa",69.47
28814,"Christian Koss",63.79
38591,"Randy Rodriguez",87.00
17708,"Jason Alexander",66.58
166627,"Cade Gibson",66.62
132991,"Connor Gillispie",92.62
15940,"Luis Garcia Jr.",75.40
15869,"Carlos Hernandez",69.47
16978,"Kevin Ginkel",69.48
10202,"Paul Goldschmidt",87.00
12434,"Mitch Keller",72.49
10365,"Mike Clevinger",96.00
15864,"Brenan Hanifee",75.30
13996,"Tyler O'Neill",78.23
12285,"Tyler Heineman",78.20
12211,"Austin Hays",81.05
163480,"Hyeseong Kim",63.79
29455,"Davis Martin",63.80
15638,"Nico Hoerner",75.40
10625,"Adrian Houser",66.62
15591,"Noelvi Marte",89.78
14266,"Sean Murphy",89.78
11110,"José Iglesias",63.80
38669,"Drey Jameson",84.08
10410,"Trevor Story",92.62
78172,"Jace Jung",89.78
14185,"Ke'Bryan Hayes",63.79
38154,"Bryce Elder",75.40
10988,"José Leclerc",95.68
14356,"Jordan Hicks",87.00
14224,"Tony Santillan",72.49
78153,"Daylen Lile",92.78
15624,"Xavier Edwards",84.08
14311,"Akil Baddoo",84.08
15938,"Brayan Rocchio",63.80
30683,"Willie MacIver",89.73
77933,"Easton Lucas",87.13
10754,"Mark Canha",66.62
15630,"TJ Friedl",84.08
11282,"Manuel Margot",86.89
